miR,avg_NML,avg_PRI,avg_MET,avg_REC
hsa-mir-3944-3p,7.837099839,6.281007868,0,18.87897832
hsa-mir-100-5p_-_1,1.577179043,0,1.471739843,0
hsa-mir-320b-1_-_1,16.8298313,74.09530771,38.58201126,89.99981577
hsa-mir-9-2-5p,49.81455076,76.53492466,98.13432118,38.35265284
hsa-mir-885-5p,449.1454552,239.3095043,158.4803405,26.18801026
hsa-mir-1343,22.81510102,17.88721806,3.539150195,26.60219673
hsa-mir-148b-3p_+_1,90.56088555,167.1259751,139.7531738,346.1725301
hsa-mir-185-5p_+_1,62.56261988,32.85852672,25.44147259,231.7346075
hsa-mir-425-3p,315.5778712,165.2681146,159.6852419,597.0334302
hsa-mir-454-3p_-_1,1.577179043,0,0.668026459,0
hsa-mir-29b-1-5p,223.3640317,355.5740725,288.4825491,110.805337
hsa-mir-561-3p,0,0,2.089351126,0
hsa-mir-582-3p,49.5760428,49.48352982,65.61485507,98.66068967
hsa-mir-141-3p,128.948671,152.3005548,4974.112898,272.0752633
hsa-mir-224-3p_+_1,20.97323382,25.9621365,19.98898974,23.5506699
hsa-mir-519a-2-3p,0,0,2.861893221,16.30457219
hsa-mir-382-5p,1417.693319,2111.841819,1632.552754,8177.688485
hsa-mir-30d-5p,140876.7078,111458.9593,103826.1845,55521.19863
hsa-mir-449b-3p_+_1,0,0,2.205426188,0
hsa-mir-7-3-5p,916.595952,687.6055527,1325.062436,1853.828577
hsa-mir-410_+_1,0,0,0,7.396844995
hsa-mir-30c-1-5p,7987.302788,5099.395191,5648.849255,1313.612222
hsa-mir-431-5p,113.6105691,136.3022549,166.7591671,160.5571937
hsa-mir-127-5p,71.5645426,80.12188444,74.93872796,213.5644915
hsa-mir-365b-3p_+_1,12.82434519,14.06399588,0,0
hsa-mir-338-3p,128.283138,182.4201822,374.3914623,178.9044101
hsa-mir-22-5p,574.5662063,864.390761,1153.900222,666.6809799
hsa-mir-26b-5p_+_8,4.301174273,0,0,0
hsa-mir-193b-5p_+_1,11.39941795,3.82322218,0,27.46033211
hsa-mir-26b-5p_+_3,116.3580118,66.17461116,74.25736952,14.79368999
hsa-mir-515-2-3p,0,0,0,16.30457219
hsa-mir-145-3p_+_2,600.7583611,452.2589996,667.8828399,570.9347072
hsa-mir-337-3p_+_1,20.23365978,5.074500745,8.675831854,7.786152627
hsa-mir-625-5p,92.13355261,81.4826151,82.64973197,49.11910513
hsa-mir-30e-3p_-_1,24.45132798,10.29709643,15.96435111,8.564767889
hsa-mir-425-3p_-_2,57.75885477,80.97369387,80.36880186,83.51574743
hsa-mir-425-3p_-_1,1121.297134,900.2937464,914.3025706,1395.957007
hsa-mir-10b-5p,9485.157702,23035.47143,41793.69343,48913.13053
hsa-mir-451a_+_3,1.445747456,0,3.970983028,0
hsa-mir-22-3p_-_1,637.7201051,893.2122778,594.700212,1057.911192
hsa-mir-22-3p_-_2,0,0,0.448282845,0
hsa-mir-3591-5p,75.54879465,215.9516104,198.2631257,256.9698506
hsa-mir-148a-5p_+_1,17.57410267,1.91161109,0.941884676,17.46420214
hsa-mir-708-3p,0,17.50699296,38.67678225,39.80548441
hsa-mir-519c-5p,0,0,0,10.29762454
hsa-mir-3676-5p,14.36907183,21.70427608,14.69962755,46.82131472
hsa-mir-27b-5p_+_1,7.124636218,2.457785687,1.612053511,16.99537439
hsa-mir-26b-3p,119.623004,46.25960417,52.16341885,23.53408401
hsa-mir-675-5p_-_5,0,0,1.196186177,0
hsa-mir-10a-5p,34117.53884,19281.77112,22186.95,18654.98176
hsa-mir-7-1-3p_+_1,24.36130741,14.16181148,42.70826744,8.564767889
hsa-mir-27a-3p_+_3,0,1.859741177,3.040670244,0
hsa-mir-27a-3p_+_2,6.645157758,26.92808609,26.59059977,32.95698727
hsa-mir-27a-3p_+_1,67.91185731,205.3627778,229.8961815,426.8372557
hsa-mir-199b-3p,69491.51782,88997.41282,78105.84576,59919.38587
hsa-mir-296-3p_+_1,25.58014581,42.46608162,34.60416562,55.10946688
hsa-mir-127-3p_+_2,89.26360688,136.3416914,46.6770108,423.5242248
hsa-mir-4532_+_2,4.702748161,0,0.801320119,0
hsa-mir-3913-2-5p,4.164170356,3.126316733,9.61666422,23.39162967
hsa-mir-574-3p,7336.998909,4595.89528,3440.936346,5695.776682
hsa-mir-433_+_1,3.388655229,10.07656929,13.44956395,25.69430367
hsa-mir-28-5p,9498.766492,4316.610574,6345.468984,3672.750863
hsa-mir-212-3p,100.7602499,217.7496832,238.8551845,152.8803236
hsa-mir-3664-3p,14.38508949,1.487792942,0,0
hsa-mir-1-1,840.044892,651.4484694,1292.187708,520.9638245
hsa-mir-1-2,886.1336239,700.7759115,1341.553837,561.6440302
hsa-mir-21-5p,384791.456,1087685.596,1491682.019,1070545.079
hsa-mir-449c-3p,0,0,0,0
hsa-mir-1248_-_1,9.28129156,10.85582504,6.307763115,0
hsa-let-7b-5p_-_1,172.3991191,215.6879696,155.8603597,153.4618433
hsa-mir-4449_+_2,0,3.250299478,3.103795857,0
hsa-mir-99b-5p_+_3,15.78751567,19.74765229,13.83235666,0
hsa-mir-4449_+_1,0,0,2.195367802,12.87203068
hsa-mir-4449_+_6,0,1.363810196,0,0
hsa-mir-4449_+_4,0,0,2.04963921,0
hsa-mir-217_-_1,13.65283725,48.86630248,117.4503479,31.94810461
hsa-mir-660-3p,26.93701782,40.25921937,49.26517816,11.28992131
hsa-mir-574-5p,125.5195861,400.168598,290.142862,553.67101
hsa-mir-214-3p_+_2,10.06208289,9.72807713,2.118312735,13.6257671
hsa-mir-145-5p_+_3,59.8105814,180.6235223,26.68884004,120.4238616
hsa-mir-145-5p_+_2,0,1.638523792,0,0
hsa-mir-145-5p_+_1,24.5204092,44.98040396,11.49913645,15.44643681
hsa-mir-145-5p_+_4,5.690598799,13.71406383,4.046086925,14.58830143
hsa-mir-4484,0,6.282889883,0,12.0138953
hsa-mir-4485,5.532644895,45.87838469,138.513446,547.0147249
hsa-mir-4488,0,0,1.589366449,0
hsa-mir-3136-5p,0,1.804446388,5.463730178,0
hsa-mir-217,58.85061273,166.6157848,396.3216008,73.46985977
hsa-mir-215,146.8213042,126.8641655,436.7397644,264.8208726
hsa-mir-210,1844.155383,1651.116289,2071.549766,5111.711022
hsa-mir-455-3p_+_2,10.50418127,0,0,5.83961447
hsa-mir-455-3p_+_1,384.4516995,47.5461172,52.62615918,29.19807235
hsa-mir-424-3p_+_2,19.79537361,12.79073673,2.668319407,5.450306839
hsa-mir-424-3p_+_1,182.8066007,148.39279,61.1404907,218.191309
hsa-mir-1976_+_2,0,0,0.562157597,0
hsa-mir-1976_+_1,0,0,3.05511696,0
hsa-mir-16-1-5p_+_5,1.577179043,0,2.406065704,0
hsa-mir-16-2-3p_+_1,0,0,4.410841978,16.05771889
hsa-mir-194-2-3p,1332.943391,392.6082273,197.3899568,155.0556549
hsa-mir-9-1-5p_+_1,0,0,1.746613755,0
hsa-mir-4526,0,0,0.613262833,0
hsa-mir-4521,41.56092063,15.15634084,46.32505364,61.38473731
hsa-mir-4467,0,2.46060871,0,0
hsa-mir-216a,8.193049658,58.64108692,111.7391101,5.83961447
hsa-mir-216b,55.8444885,89.68419011,111.5601992,18.2428174
hsa-mir-4668-5p,4.876633978,0,2.304964477,12.87203068
hsa-mir-3613-5p_+_1,3.324830235,1.775067441,2.176497495,14.58830143
hsa-mir-3613-5p_+_5,0,0,0.87818188,0
hsa-mir-106a-5p,152.9838358,154.9618868,291.8587674,68.5513149
hsa-mir-369-3p_+_1,0,0,3.898391259,5.450306839
hsa-mir-518a-2-3p_+_1,0,0,0,21.45338446
hsa-mir-143-3p_+_6,0,0,0.858557271,0
hsa-mir-143-3p_+_4,59.82424937,56.8463218,80.32472726,62.22969615
hsa-mir-143-3p_+_3,115.1941325,157.5304669,168.4455101,125.1419015
hsa-mir-143-3p_+_2,10.04150643,12.68598167,16.99135557,26.04555592
hsa-mir-143-3p_+_1,2278.535875,3076.421452,3186.327508,10166.87615
hsa-mir-1283-2_+_1,0,0,2.044209444,17.16270757
hsa-mir-549_-_1,0,0,1.850005892,0
hsa-let-7i-5p_-_1,325.373026,762.8957223,708.9013322,916.5671824
hsa-mir-885-3p_-_1,2.541491422,0,0,0
hsa-mir-376c,226.8631431,131.3598091,122.5544133,102.8518512
hsa-mir-155-5p_+_3,0,0,1.516793425,0
hsa-mir-155-5p_+_1,94.43863826,265.4753275,301.3383755,333.9137167
hsa-mir-155-5p_+_6,0,0,1.541321086,0
hsa-mir-151b,204.7231606,214.1588435,244.9989025,82.54492015
hsa-mir-93-5p_-_1,4.826900621,4.816280868,8.994680348,0
hsa-mir-22-3p,192264.0817,236249.9298,186405.8281,237784.3853
hsa-mir-328_+_1,33.97458836,44.73253338,24.91598232,36.78712937
hsa-mir-490-3p,129.6840987,0,0,5.060999207
hsa-mir-4664-3p_+_1,0,0,0,0
hsa-mir-548ax,0,0,2.508780077,0
hsa-let-7a-3-5p_+_5,30.06217176,38.30179887,44.56163274,9.343383152
hsa-let-7a-3-5p_+_6,21.16192772,15.29180293,19.13079125,7.007537364
hsa-mir-423-5p_+_1,132.5496665,82.69692302,62.28289886,338.9981205
hsa-mir-423-5p_+_2,35.48278113,48.74818151,36.1767993,45.84560384
hsa-mir-423-5p_+_5,0,0,0.686845817,0
hsa-mir-320a,44154.49049,62598.73254,44188.54005,54469.6345
hsa-mir-4775,0,0,1.31727282,0
hsa-mir-375_+_1,111.0585356,0,11.71271722,24.88592597
hsa-mir-323a-5p,0,4.108414058,1.356246816,5.450306839
hsa-mir-497-5p_-_1,0,0,0.766578541,0
hsa-mir-146b-5p,84706.70502,45785.59859,81012.86457,50680.08544
hsa-mir-320d-1_-_1,0,3.970700437,0,0
hsa-mir-517a-3p,0,0,1.226525666,34.32541513
hsa-mir-4484_-_1,0,3.550134882,0,9.439489162
hsa-mir-148a-3p_+_4,8.101770857,0,1.011915328,0
hsa-mir-151b_-_1,4.84670359,7.290436698,9.380325274,0
hsa-mir-99b-5p,13688.07439,19208.78981,14584.1031,17729.2553
hsa-mir-128-1_-_1,7.653040295,20.60318907,24.8120062,13.25304536
hsa-mir-374a-3p_+_1,0,0,0.575596191,6.228922101
hsa-mir-374b-3p,142.3268513,104.3311538,185.6632078,89.93006284
hsa-mir-31-3p,0,0,4.915017309,15.18299762
hsa-mir-34a-5p_-_2,5.436261399,11.78058769,17.67388434,14.40438236
hsa-mir-34a-5p_-_1,122.7561313,480.2252586,417.0104366,435.031237
hsa-mir-340-3p,38.4053103,22.18694301,39.02124688,7.396844995
hsa-mir-21-5p_+_8,0,0,1.574178237,0
hsa-mir-21-5p_+_1,3117.748252,14706.86892,18488.9601,52261.6587
hsa-mir-21-5p_+_3,72.11773471,152.8888277,222.3526986,179.0800362
hsa-mir-21-5p_+_2,464.9629835,1898.413896,2226.116319,5138.212596
hsa-mir-21-5p_+_5,69.2712879,150.8145471,180.7428172,227.5332179
hsa-mir-21-5p_+_4,224.5835718,413.4915643,589.0110298,663.795312
hsa-mir-21-5p_+_7,0,0,3.907617631,9.439489162
hsa-mir-34c-3p_+_1,0,0,1.055286684,0
hsa-mir-675-5p_+_1,10.77934535,0,0,0
hsa-mir-324-3p_+_1,3.324830235,2.457785687,1.589749098,0
hsa-mir-107,11764.4061,11716.77937,12317.5364,5821.611412
hsa-mir-550a-3-3p,11.83982712,8.451281667,16.8898559,0
hsa-mir-548o-3p,5.934449604,1.365436493,4.313364508,3.893076313
hsa-mir-3622a-5p,2.541491422,0,3.686549994,0
hsa-mir-93-5p_+_1,372.6502647,410.7398688,524.0111884,867.3022136
hsa-mir-409-3p_-_1,1020.263114,1622.672094,1180.692937,4128.964674
hsa-mir-3194-5p,6.140199247,2.048154739,3.109521919,0
hsa-mir-323b-3p,60.58142931,105.1155523,96.3161949,59.54259811
hsa-mir-4492_-_1,0,1.775067441,0,0
hsa-mir-718_+_6,0,6.456079234,1.759097319,0
hsa-mir-376b,37.14275068,28.80810253,28.52824045,17.12953578
hsa-mir-338-5p,17.40547915,13.56584091,24.84803773,33.91122866
hsa-mir-498,0,0,0,22.31151984
hsa-mir-494,34.66051435,21.82059443,13.33524351,21.35727845
hsa-mir-495,150.2041414,92.36952666,62.17416737,101.2185099
hsa-mir-199b-5p_+_3,0,7.068981924,2.179866006,0
hsa-mir-199b-5p_+_2,0,15.500542,12.0528648,57.72192839
hsa-mir-199b-5p_+_1,16.14229435,135.296831,124.0925074,500.6896044
hsa-mir-191-3p,60.10281003,30.5993495,46.70913426,61.13300042
hsa-mir-4461_-_6,0,0,0,8.581353784
hsa-mir-4461_-_8,0,0,0,20.59524908
hsa-mir-1306-3p_-_1,7.706685495,6.775312552,3.094721037,37.12179572
hsa-mir-130b-3p,2746.766297,3570.467537,2662.004294,3515.112878
hsa-mir-539-3p,36.14164121,32.5735067,31.6863161,11.28992131
hsa-mir-4473_+_1,0,0,0.562157597,0
hsa-mir-5701-2_+_3,1.70861063,0,1.814054169,0
hsa-mir-125b-1-3p,383.856526,942.8130838,873.3093872,1895.848
hsa-mir-1306-3p,20.87565093,13.47619369,9.9125735,30.24841975
hsa-mir-505-3p,316.9476683,185.2110464,132.7907247,175.0479149
hsa-mir-3145-3p,10.7762649,0,1.528022805,0
hsa-mir-29c-3p,7059.548177,5268.45444,7870.544709,2788.024807
hsa-mir-140-5p,1795.111178,1842.874008,2994.023436,1740.348488
hsa-mir-216a_-_1,0,0,0.664368069,0
hsa-mir-374b-3p_-_1,4.606364664,0,5.828371366,0
hsa-mir-499a-5p_+_1,2.849854487,0,0,0
hsa-mir-148b-5p_-_1,202.7312067,280.5561802,367.4153013,139.5975158
hsa-mir-3676-5p_-_1,17.04104661,15.96164724,14.19452167,36.04168589
hsa-mir-3676-5p_-_2,6.57032852,224.4157943,31.69176361,59.43331556
hsa-mir-3676-5p_-_3,7.192438364,3.116237656,0,0
hsa-mir-3676-5p_-_5,4.426115916,0,0.752727326,0
hsa-mir-3676-5p_-_6,0,0,1.31727282,0
hsa-mir-92a-2-3p_-_1,400.9975482,536.3717523,350.9972773,338.3697916
hsa-mir-324-3p,260.2228478,296.7897914,205.842055,290.8713121
hsa-mir-154-5p,228.1577111,207.666834,159.345966,261.6927741
hsa-mir-3687_-_2,2.541491422,0,1.51940377,8.581353784
hsa-mir-3614-5p_+_1,3.562318109,0,0,0
hsa-mir-99a-3p_+_1,41.09680913,26.53923869,5.715878627,13.23645947
hsa-mir-424-5p_-_1,2.10290539,0,0,0
hsa-mir-585,34.37260632,81.15256299,95.62843303,74.77194406
hsa-mir-3065-3p,32.56785824,27.86701286,77.08062157,9.732690783
hsa-mir-3607-5p,22.83123361,34.66372215,56.93215293,28.60337616
hsa-mir-19b-2-3p,4741.612714,3440.711658,4354.982893,2054.55384
hsa-let-7f-1-5p_-_1,199.4602782,204.5361929,207.2102976,135.4575862
hsa-mir-324-5p_+_1,15.87720208,32.69153031,18.41272186,68.36251224
hsa-mir-660-5p_+_4,1.971473803,0,1.191818266,0
hsa-mir-143-5p,1039.573541,1808.61463,1680.092575,1821.770268
hsa-mir-148a-5p,1430.88544,350.3927005,366.3948338,424.7121429
hsa-mir-495_+_1,17.86913692,5.205397688,3.942140576,11.15575992
hsa-mir-379-3p,57.72606504,41.94929231,41.1255339,13.6257671
hsa-mir-500a-3p_-_1,75.6009944,111.9919772,75.75537591,109.0129555
hsa-mir-1224-5p,0,2.479654903,0.846166849,4.671691576
hsa-mir-409-5p,0,2.440439396,2.528677958,7.007537364
hsa-mir-203_+_1,515.9486982,1732.994087,2564.921302,236.0067634
hsa-mir-203_+_2,2.374878739,19.36744794,16.04121378,6.228922101
hsa-mir-203_+_5,0,0,1.138282893,0
hsa-mir-320d-2_+_1,0,5.124227856,0.534421168,12.87203068
hsa-mir-194-2-3p_+_1,112.2445703,39.56649477,17.43450605,33.20384057
hsa-mir-196a-2-5p,24.10353503,30.72562101,428.1608518,16.35092052
hsa-mir-381,580.8138167,541.6475205,485.1737743,583.9287361
hsa-mir-383,248.332899,19.74678627,4.362670322,14.58830143
hsa-mir-218-2-5p_+_1,0,2.184698389,9.324059436,17.51884341
hsa-mir-331-5p_-_1,7.79947601,15.38129545,16.22053281,5.450306839
hsa-mir-331-5p_-_2,7.448751407,14.94686695,16.22552313,5.83961447
hsa-mir-96-5p,0,4.619914082,11.74011809,0
hsa-mir-377-5p,106.6039065,93.67483183,53.35578444,198.5239483
hsa-mir-3182,89.64340917,362.2433987,126.3896573,200.3563203
hsa-mir-3188,3.087342361,0,2.296086392,0
hsa-mir-95,1066.941881,2068.5073,2049.563308,615.6699779
hsa-mir-5000-3p,0,0,1.022104722,0
hsa-mir-708-5p_+_1,0,3.327871904,3.955409949,12.4578442
hsa-mir-10b-5p_+_2,4.558465117,14.88428047,35.6988474,124.8652858
hsa-mir-10b-5p_+_3,0,5.304593371,9.012893674,34.38834936
hsa-mir-222-3p_+_1,67.6873479,153.5102638,195.1682131,416.5479241
hsa-mir-10b-5p_+_1,1713.240018,4802.998269,8700.482247,16275.09529
hsa-mir-29b-1-3p,424.1147315,536.6170522,973.3448316,165.6962388
hsa-mir-125b-2-5p_-_1,4.664521404,1.638523792,0.48903583,0
hsa-mir-382-3p,175.8287475,211.5251413,218.4225201,224.1767872
hsa-mir-130a-3p_+_2,1.70861063,0,0,0
hsa-mir-5683,0,0,6.529712012,8.954075521
hsa-mir-548q_+_1,0,0,0.48988607,0
hsa-mir-296-5p_+_1,0,0,0,7.007537364
hsa-mir-128-2_+_1,8.549563461,63.52526283,19.20387406,54.7284522
hsa-mir-128-2_+_2,5.270928738,27.01260305,15.61208745,4.671691576
hsa-mir-1468,203.3943204,77.80135383,93.47760112,104.8149752
hsa-mir-15b-3p,94.68538262,66.51709115,118.7443894,78.05714764
hsa-mir-452-5p,397.3546897,505.4804988,659.0472519,760.592393
hsa-mir-129-2-5p_+_1,0,2.321242038,0,0
hsa-mir-127-3p_-_2,2.612366613,6.792692308,1.356246816,5.060999207
hsa-mir-127-3p_-_1,253.171808,357.3616421,198.959694,736.508026
hsa-mir-509-2-3p,2.234336977,0,3.986717424,5.060999207
hsa-mir-431-3p,0,6.388914399,5.35713726,12.84715183
hsa-mir-3687_-_3,0,0,0,0
hsa-mir-127-3p,22118.44812,27899.09821,16894.61216,56180.03992
hsa-mir-106b-3p,2220.107385,2938.628835,3377.991292,4638.840004
hsa-mir-362-5p,251.1559518,310.6876761,366.212793,110.1808784
hsa-mir-92b-5p,17.32526068,44.15272234,68.54397836,50.24556328
hsa-mir-519b-5p,0,0,0,10.29762454
hsa-mir-4488_+_4,0,0,0.733553746,0
hsa-mir-4488_+_2,0,0,0.407529859,0
hsa-mir-107_+_2,0,0,1.240427302,0
hsa-mir-107_+_1,32.90448894,57.54176179,39.24357881,93.80166967
hsa-mir-3124-5p,4.795952991,0,0.48988607,0
hsa-mir-655,43.65662839,44.39459108,30.72623594,37.57403758
hsa-mir-651,137.1648566,42.39097175,111.5691599,84.62561969
hsa-mir-132-3p,1502.022065,3181.729685,3097.632191,1965.483939
hsa-let-7c,74030.36466,59028.99089,41461.03408,28345.353
hsa-mir-195-5p,4229.739671,3080.895832,3821.59593,1199.442161
hsa-mir-3189-3p,0,1.735758432,5.79586801,0
hsa-mir-101-2-3p_+_1,110.1224004,41.7309438,48.48616513,61.4013232
hsa-mir-101-2-3p_+_2,44.32029293,14.56817909,22.1347785,23.23258944
hsa-mir-101-2-3p_+_3,0,1.363810196,0,0
hsa-mir-376a-1-5p,44.19327325,38.92181539,31.44757919,117.7167684
hsa-mir-4999-5p,3.176864277,15.50941667,20.57077737,0
hsa-mir-3145-3p_+_3,3.087342361,0,0,0
hsa-mir-497-3p,1.840042217,0,1.476888203,0
hsa-mir-379-5p_+_1,60.52432733,51.71190927,25.29349922,232.025874
hsa-mir-449b-5p_+_5,0,0,0,0
hsa-mir-3605-3p_+_2,5.046193637,13.54855984,8.31228489,0
hsa-mir-3605-3p_+_1,14.40885668,20.47663044,15.95148008,0
hsa-mir-106b-3p_+_1,28.16448488,27.93079055,25.46464759,134.7487239
hsa-mir-106b-3p_+_2,4.274781731,0,0,5.060999207
hsa-mir-644b-3p,1.840042217,8.192618958,1.446115302,0
hsa-mir-455-5p_+_2,404.4150653,93.60770769,135.4080964,91.4277685
hsa-mir-616-3p_-_1,4.169742686,1.239827451,0.534421168,0
hsa-mir-320c-2_-_1,2.10290539,9.281715559,4.326995992,21.05578388
hsa-mir-431-3p_-_3,0,8.893494073,10.007524,7.786152627
hsa-mir-182-5p,1627.575776,7361.832555,9618.583699,10102.82624
hsa-mir-181c-5p_+_1,2.849854487,12.33955033,14.12410953,49.02299912
hsa-mir-34a-3p_+_1,5.871863372,0,1.842693712,0
hsa-mir-200c-3p_-_1,1.840042217,1.983723922,66.43975599,0
hsa-mir-5589-5p_-_1,12.93340083,2.231689412,7.467338708,0
hsa-mir-195-3p,349.9583384,339.452002,339.7660321,144.8970754
hsa-mir-19a-3p,1112.082494,936.9124968,1267.650524,717.0704718
hsa-mir-3150b-3p_+_1,0,0,1.547252096,0
hsa-mir-34c-5p_-_1,0,0,5.324084072,4.282383945
hsa-mir-4677-3p,30.20875247,21.52183142,34.59038504,5.450306839
hsa-mir-5187-5p,0,3.277047583,0.832725718,15.44643681
hsa-mir-140-5p_+_1,20.31142346,24.60952367,30.53846037,82.49516246
hsa-mir-130b-5p_+_1,3.324830235,4.779027725,1.514786713,5.060999207
hsa-mir-376a-2-3p,324.6284087,232.7270899,184.0873529,198.89667
hsa-mir-4422,0,0,0.690000049,0
hsa-mir-29b-1-3p_+_1,4.749757478,9.568585208,13.94845979,8.564767889
hsa-mir-29b-1-3p_+_2,0,0,0.930799123,0
hsa-mir-29b-1-3p_+_5,0,1.735758432,0.978071661,0
hsa-mir-29b-1-3p_+_7,0,0,0.448282845,0
hsa-mir-33a-3p,38.70197074,8.788050269,17.38967284,4.671691576
hsa-mir-744-3p_-_6,2.628631738,0,2.481766356,0
hsa-mir-99a-5p,11183.28303,4497.482104,3966.282674,4573.492068
hsa-mir-214-5p,628.3904407,738.5853375,555.8998254,586.5811881
hsa-mir-9-3-5p_+_1,0,0,1.746613755,0
hsa-mir-1246,0,0,7.575262879,56.63693497
hsa-mir-1249,53.64622847,33.39214627,28.2180645,58.45419533
hsa-mir-1248,239.8187285,208.8411863,242.8754426,281.7264988
hsa-mir-5091,2.612366613,0,1.477641748,0
hsa-mir-449c-5p_+_8,0,0,0,0
hsa-let-7a-3-3p_-_5,0,0,3.647038579,0
hsa-mir-505-3p_+_1,487.0935495,213.0318832,181.112011,185.1284486
hsa-mir-505-3p_+_3,5.699708974,0,0,0
hsa-mir-505-3p_+_2,132.2898388,45.25845774,24.00846344,30.95580784
hsa-mir-505-3p_+_4,4.274781731,0,0,0
hsa-mir-9-3-5p,49.81455076,76.53492466,98.13432118,38.35265284
hsa-mir-4326,12.98281998,12.59160043,15.73950726,7.007537364
hsa-mir-99a-5p_+_3,78.14111922,35.23735154,25.78554895,0
hsa-mir-99a-5p_+_6,1.445747456,0,0.48903583,0
hsa-mir-99a-5p_+_4,193.9157495,91.32621101,57.37300786,4.282383945
hsa-mir-99a-5p_+_5,98.82364816,43.10132698,28.68683377,5.450306839
hsa-mir-4458,2.541491422,0,0,0
hsa-mir-26a-1-5p_+_4,25.02741056,14.28496745,14.07733996,0
hsa-mir-1260a,47.17267727,7.648946973,23.93732367,32.60914438
hsa-mir-1260b,74.43726802,87.92569797,80.85299204,113.2289959
hsa-mir-4999-5p_-_2,0,0,1.485076378,0
hsa-mir-1-1_+_1,32.5085411,41.96587959,89.4400119,129.7472495
hsa-mir-3195_+_2,3.799805983,4.096309479,0,0
hsa-mir-150-5p_+_1,111.1628911,83.52933314,88.60207044,104.6310562
hsa-mir-150-5p_+_2,54.55364834,29.9312474,80.50088333,30.36599524
hsa-mir-484_+_1,86.9707327,311.8872355,75.73079622,274.5848001
hsa-mir-484_+_2,71.1864004,166.7143587,76.40320606,119.1149586
hsa-mir-199a-2-5p_+_2,9.85809013,14.31623141,11.41669025,10.12199841
hsa-mir-199a-2-5p_+_1,35.85628117,55.77958608,34.26689225,84.76807403
hsa-mir-2467-5p,3.562318109,0,0,0
hsa-mir-146b-5p_+_7,3.154358086,0,0,0
hsa-mir-802_-_1,30.88010072,3.228039617,2.303843545,0
hsa-mir-652-3p_+_5,2.628631738,0,0.664368069,0
hsa-mir-652-3p_+_1,17.25137872,27.63068936,9.38088503,66.59160021
hsa-mir-944,6.279927204,0,2.231472945,0
hsa-mir-942,9.887377273,4.591849814,21.13312687,4.282383945
hsa-mir-940,13.40479282,19.39787116,18.39346954,66.52037304
hsa-mir-671-5p_-_1,0,0,0.448282845,0
hsa-mir-652-5p_-_1,5.45003047,1.501980142,3.356567344,0
hsa-mir-769-5p_-_1,10.50777149,15.03967709,9.229449896,33.45069386
hsa-mir-1260a_+_1,1.971473803,0,1.329372393,0
hsa-mir-191-5p_+_2,26.8563591,13.53415544,8.513010952,31.33682253
hsa-mir-191-5p_+_1,2025.464112,1446.878668,1488.77895,1853.474929
hsa-mir-191-5p_+_4,1.577179043,0,0,0
hsa-mir-1295b-3p,50.41207451,2.727620393,3.179557505,0
hsa-mir-125b-1-3p_-_1,6.579802521,51.37866383,42.68117504,66.22376206
hsa-mir-154-5p_+_1,0,0,0,6.228922101
hsa-mir-197-3p,897.8188769,868.1556148,529.3713159,607.340361
hsa-mir-320a_+_5,20.93287989,16.17094172,10.20766925,16.83633416
hsa-mir-320a_+_4,10.16452346,20.42028864,9.334182389,0
hsa-mir-320a_+_7,1.70861063,0,0,0
hsa-mir-320a_+_1,2818.031071,4011.85934,2536.925602,3865.311172
hsa-mir-320a_+_3,2.849854487,4.552931451,1.969428052,8.581353784
hsa-mir-320a_+_2,319.9298033,792.5744632,493.7699616,560.0092147
hsa-mir-769-3p_+_1,53.92719752,117.4709178,103.7522999,115.9243868
hsa-mir-200a-3p_+_4,0,0,0.940909157,0
hsa-mir-200a-3p_+_1,68.55351475,37.94979527,130.8111111,298.1120654
hsa-let-7e-3p,132.6416381,159.0053655,151.6497347,102.4293718
hsa-mir-125b-2-3p_-_1,66.36662458,71.36485365,34.10273878,51.03247149
hsa-let-7a-1-5p_-_1,151.2880703,184.9638719,159.0244722,93.76849788
hsa-mir-493-5p_+_2,0,5.529714158,0,18.29745867
hsa-mir-493-5p_+_1,4.622611733,15.95724855,10.11012754,54.50306839
hsa-mir-92a-1-5p,196.138584,163.9430983,151.1537554,32.27447802
hsa-mir-342-3p,1249.011418,1524.757101,1318.863739,737.3729801
hsa-mir-19a-3p_-_1,85.84510928,74.20402171,91.83634147,48.77614582
hsa-mir-516b-1-5p,0,0,3.503765717,111.5575992
hsa-mir-25-3p_-_1,18.78305787,12.71744554,12.94389922,40.21967088
hsa-mir-103a-1-3p_+_4,3.022926499,0,2.160715834,0
hsa-mir-339-5p,300.3019129,374.3696035,381.6486746,320.7948327
hsa-mir-200a-3p,3670.082866,2762.951786,7040.120774,3274.019498
hsa-mir-433,195.880206,315.6949903,216.1301118,343.9244974
hsa-mir-551b-5p,0,13.46170628,4.607308919,0
hsa-mir-19b-1-3p,4669.285393,3352.40104,4213.815418,1999.008717
hsa-mir-512-1-3p,0,0,2.755582922,118.4226822
hsa-mir-199a-1-3p_+_1,8155.328993,10567.06661,9010.114531,10165.73227
hsa-mir-199a-1-3p_+_2,374.1474113,678.9483819,499.1471162,1081.843429
hsa-mir-199a-1-3p_+_3,13.82834277,6.508285379,6.56655354,6.228922101
hsa-mir-411-5p_+_1,0,0,2.853662544,12.4578442
hsa-mir-1306-5p,9.64144796,7.683411461,10.98231403,4.282383945
